version,wl,a0,T_coeff,S_coeff,a0_err,T_err,S_err,a0_raw,S_coeff_raw
1,2282,2290.62586695114,-0.646300096,2.728693,124.034775,0.013183,0.039595,2289.351285,2.728693
1,2284,2313.37379269228,-0.66389439,2.759187125,125.055269,0.015096,0.038168,2311.617429,2.753522
1,2286,2336.90960706444,-0.688065102,2.791369,126.515613,0.013794,0.023619,2335.640048,2.791369
1,2288,2361.50608944922,-0.709441726,2.8177045,123.358549,0.015399,0.04475,2362.927667,2.823671
1,2290,2386.83946620722,-0.727427187,2.838616,123.468319,0.016433,0.045695,2387.905286,2.838616
1,2292,2412.5717827105,-0.740614294,2.865916125,122.58814,0.011156,0.049894,2413.582905,2.872124
1,2294,2438.94590602172,-0.766251231,2.890444,123.782409,0.016156,0.057653,2438.367381,2.890444
1,2296,2465.78760314889,-0.789616369,2.909488,125.55287,0.013843,0.027023,2465.039286,2.909488
1,2298,2492.7218517218,-0.80935604,2.926603375,123.291536,0.016643,0.030046,2494.5621,2.925639
1,2300,2520.30299972817,-0.826419219,2.941067,125.249702,0.016431,0.032663,2521.101277,2.941067
1,2302,2548.77457371074,-0.846487943,2.951763875,126.494332,0.014647,0.030046,2548.145,2.950227
1,2304,2578.06424532511,-0.871267897,2.962762,127.692036,0.015967,0.024701,2575.221905,2.962762
1,2306,2608.49051354516,-0.893744672,2.97373,125.879522,0.014469,0.033402,2609.455718,2.97602
1,2308,2639.81651941572,-0.907682016,2.980359,129.38131,0.016521,0.028805,2640.196402,2.980359
1,2310,2671.95526625747,-0.924475554,2.984457,131.80444,0.014574,0.039165,2671.699813,2.984457
1,2312,2705.07857534714,-0.946491657,2.983854375,132.898208,0.017633,0.034176,2704.143224,2.984457
1,2314,2739.0006142437,-0.965617715,2.984457,127.971284,0.016549,0.029817,2740.843908,2.984457
1,2316,2773.45992779136,-0.991490395,2.983131375,132.094404,0.013994,0.036046,2773.768485,2.993376
1,2318,2808.64958475913,-1.001755275,2.97819,136.586317,0.015326,0.040421,2808.181111,2.97819
1,2320,2844.68121268313,-1.018958778,2.9831015,141.052518,0.015769,0.040421,2842.611919,2.987832
1,2322,2881.47427151967,-1.038453321,2.987109,136.634886,0.015801,0.034757,2883.324545,2.987109
1,2324,2918.79881853038,-1.049813547,2.978672,140.098281,0.014855,0.029817,2918.464444,2.978672
1,2326,2955.9791793435,-1.070266583,2.97535725,141.906308,0.015534,0.029817,2955.297458,2.978672
1,2328,2994.03457750333,-1.076413514,2.972404,138.642069,0.019071,0.030046,2997.807475,2.972404
1,2330,3032.55594674419,-1.096343996,2.97143975,142.802452,0.01926,0.041753,3035.067492,2.971681
1,2332,3072.54540464075,-1.103524704,2.972404,146.609282,0.015734,0.040421,3072.577508,2.972404
1,2334,3115.20632439114,-1.11516089,2.975145875,149.169032,0.019164,0.038168,3110.969343,2.972404
1,2336,3159.73934664429,-1.125261239,2.977225,143.134221,0.018713,0.041843,3155.438451,2.977225
1,2338,3208.63072683183,-1.133868233,2.977948625,158.528326,0.023257,0.038168,3203.323727,2.970476
1,2340,3258.83283064341,-1.141587078,2.982288,167.993272,0.018074,0.037345,3260.043727,2.982288
1,2342,3311.07795965097,-1.147297944,2.9846985,185.744223,0.019735,0.029817,3310.904636,2.983011
1,2344,3363.16866056309,-1.150993099,2.98735,203.199476,0.016483,0.013848,3361.974636,2.98735
1,2346,3411.94958063507,-1.154495434,2.994612,211.333775,0.016141,0.033052,3419.635545,2.99651
1,2348,3459.37239742273,-1.157613199,3.006394,220.696053,0.018233,0.034757,3466.855676,3.006394
1,2350,3502.06537125376,-1.165719401,3.024865125,214.759541,0.018626,0.046618,3502.557928,3.028089
1,2352,3541.94726452871,-1.159002323,3.043758,198.589266,0.01868,0.0182,3545.496544,3.043758
1,2354,3583.34398997224,-1.161495368,3.061355,191.289966,0.018659,0.034757,3582.162432,3.061355
1,2356,3625.04934376121,-1.157991544,3.085551375,183.386412,0.019671,0.02655,3619.255594,3.088113
1,2358,3667.80377192445,-1.157892753,3.113665,164.799117,0.019873,0.030046,3663.903301,3.113665
1,2360,3714.53340646847,-1.157121131,3.144792125,167.563283,0.01655,0.045695,3709.335134,3.148137
1,2362,3763.02046202538,-1.157595307,3.18068,161.278642,0.016855,0.03573,3766.459403,3.18068
1,2364,3813.79114449787,-1.143292911,3.21861625,167.046422,0.01943,0.039595,3815.061324,3.227204
1,2366,3866.72101932171,-1.145394906,3.260952,162.589545,0.019848,0.039595,3870.89317,3.260952
1,2368,3920.36413723761,-1.144041347,3.323869,167.825923,0.017338,0.030046,3919.870848,3.323869
1,2370,3974.38323221229,-1.135250742,3.38377225,170.686242,0.021103,0.046389,3971.220672,3.377384
1,2372,4029.36355337174,-1.124635864,3.446327,167.107758,0.020846,0.053125,4031.044847,3.446327
1,2374,4085.30032038193,-1.12481327,3.503428,173.690185,0.020831,0.018672,4083.684174,3.504422
1,2376,4142.20085637708,-1.115731348,3.570714,169.233174,0.020088,0.03573,4144.129562,3.570714
1,2378,4200.29230726014,-1.110054528,3.658218375,172.783613,0.021324,0.04797,4198.912828,3.6722
1,2380,4259.46415364787,-1.091520753,3.747651,166.393844,0.022018,0.046389,4260.724882,3.747651
1,2382,4319.16587629301,-1.084163388,3.847691,171.018633,0.020895,0.056321,4316.782981,3.847691
1,2384,4379.27745374111,-1.078771935,3.935316,165.39978,0.022456,0.034757,4382.118942,3.923384
1,2386,4440.08394114703,-1.074099006,4.035476,171.263911,0.024249,0.040421,4439.335206,4.035476
1,2388,4501.55516926702,-1.056568681,4.148322375,166.97999,0.024369,0.015582,4503.727228,4.149257
1,2390,4563.72524264192,-1.052228946,4.268099,172.920189,0.023905,0.018672,4560.889705,4.268099
1,2392,4626.6215091583,-1.028219611,4.39194325,165.538925,0.029009,0.069882,4627.471879,4.402851
1,2394,4690.20532379154,-1.029297312,4.519042,174.608931,0.026817,0.047788,4687.950493,4.519042
1,2396,4754.48608566305,-1.019819623,4.65325175,172.735918,0.020214,0.0182,4757.142739,4.669463
1,2398,4819.50861626849,-1.009236821,4.783966,182.229647,0.028799,0.069143,4818.297486,4.783966
1,2400,4884.99537676856,-0.985940142,4.945204625,179.690775,0.027229,0.056139,4887.960565,4.922093
1,2402,4951.34615066001,-0.979959634,5.204856,188.596854,0.029881,0.07981,4949.530842,5.204856
1,2404,5018.27884879806,-0.961697623,5.401952625,185.305793,0.0309,0.066804,5020.164316,5.568374
1,2406,5086.36327743145,-0.975863107,5.438202,197.269798,0.019825,0.057854,5083.957479,5.438202
1,2408,5156.20057011947,-0.934333623,5.5325765,194.072255,0.028545,0.265122,5158.471474,5.571266
1,2410,5227.26496479371,-0.933482352,5.723616,203.331577,0.029667,0.159318,5224.177137,5.723616
1,2412,5300.26759514502,-0.911570499,5.960818,198.843564,0.030482,0.232019,5299.603632,5.960818
1,2414,5375.54611355733,-0.917527934,6.15800475,191.191248,0.029687,0.084885,5377.267628,6.155594
1,2416,5452.49963391841,-0.88534646,6.36387,196.028433,0.028866,0.028927,5449.013034,6.36387
1,2418,5531.47700722793,-0.883048541,6.586247375,194.629026,0.028436,0.030444,5533.906838,6.622286
1,2420,5611.90049111265,-0.861176234,6.798741,206.030395,0.034318,0.095132,5609.749126,6.798741
1,2422,5693.45393347016,-0.86889974,7.054384375,200.963676,0.032481,0.131362,5697.236111,7.049443
1,2424,5776.46653800093,-0.842561904,7.310751,212.753953,0.036878,0.131371,5772.803399,7.310751
1,2426,5859.81977429649,-0.839919781,7.479493,207.710804,0.037022,0.108557,5860.273718,7.479493
1,2428,5942.75701624157,-0.811563643,7.763702125,202.180885,0.036232,0.30062,5947.463475,7.711874
1,2430,6026.55250044989,-0.819232236,8.083106,206.504913,0.035123,0.449667,6026.748297,8.083106
1,2432,6110.34504750356,-0.785799667,8.28848875,196.937508,0.033235,0.188033,6115.855847,8.253776
1,2434,6195.69170504591,-0.804988,8.484229,207.202841,0.030461,0.114801,6190.939534,8.484229
1,2436,6283.89841850358,-0.762773667,8.7603625,194.416493,0.023966,0.640384,6282.32322,8.757108
1,2438,6373.69002969153,-0.755098333,9.056022,181.624252,0.026588,0.437349,6373.711073,9.056022
1,2440,6466.7499874692,-0.739747667,9.338544,194.037172,0.023966,0.164798,6458.988333,9.338544
1,2442,6563.26359381809,-0.751260667,9.6826565,194.213949,0.023966,0.198841,6564.63,9.687598
1,2444,6662.78654484981,-0.751260667,9.962406,193.954676,0.023966,0.161419,6670.58,9.962406
1,2446,6765.62820619635,-0.739747667,10.25649825,211.938759,0.023966,0.625596,6763.63,10.061722
1,2448,6871.54089844717,-0.739747667,10.641229,208.285373,0.023966,0.757437,6871.98,10.641229
1,2450,6980.96905665384,-0.755098333,10.889399875,204.137014,0.049251,0.16941,6980.68,10.7984
1,2452,7093.19263816132,-0.749341833,11.127205,224.718204,0.067329,0.016701,7083.566433,11.127205
1,2454,7209.29542344137,-0.759895417,11.472040375,230.077411,0.061463,0.016701,7208.889298,11.493615
1,2456,7327.45020223653,-0.763733083,11.821456,235.60161,0.052381,0.016701,7334.095496,11.821456
1,2458,7447.74706639504,-0.7646925,12.193893125,264.790315,0.059601,0.016701,7442.568361,12.207151
1,2460,7568.94401621311,-0.772367833,12.573562,266.943972,0.055811,0.016701,7570.157893,12.573562
1,2462,7689.09620901616,-0.778124333,12.960462125,269.242676,0.073899,0.016701,7697.64486,12.949614
1,2464,7809.03247930893,-0.775246083,13.373879,292.541062,0.052381,0.033402,7805.907769,13.373879
1,2466,7926.9426318202,-0.774286667,13.798143875,291.278935,0.069841,0.016701,7926.19031,13.798144
1,2468,8044.14187273435,-0.777164917,14.232051,290.482319,0.066437,0.016701,8046.143685,14.232051
1,2470,8161.27095251279,-0.770449,14.685243,290.026113,0.067132,0.016701,8165.856354,14.685243
1,2472,8278.1320667803,-0.739747667,15.177004125,309.742847,0.072632,0.016701,8271.304601,15.177004
1,2474,8394.74105846218,-0.745504167,15.68805,309.087653,0.075933,0.016701,8391.157975,15.68805
1,2476,8511.38475861404,-0.71576225,16.199096125,309.428901,0.087529,0.028927,8511.924274,16.199096
1,2478,8628.00867074091,-0.71000575,16.729427,309.223042,0.082621,0.016701,8635.50371,16.729427
1,2480,8746.2420119739,-0.666832,17.303148375,327.552899,0.107263,0.028927,8745.976414,17.298327
1,2482,8865.27506550993,-0.64668425,17.905797,342.116052,0.104699,0.028927,8859.112581,17.905797
1,2484,8981.89866053406,-0.60638875,18.513267,365.291857,0.096805,0.028927,8966.158683,18.513267
1,2486,9096.72058077179,-0.542107833,19.171359375,338.875907,0.094097,0.028927,9108.271452,19.178591
1,2488,9209.19203433299,-0.494137,19.8632,361.415435,0.106332,0.033402,9210.643921,19.8632
1,2490,9309.5775282854,-0.428896667,20.577941375,335.889407,0.108613,0.033402,9326.509677,20.586378
1,2492,9410.99869388128,-0.368453417,21.309557,324.840483,0.114089,0.033402,9432.138575,21.309557
1,2494,9525.00108763051,-0.300334833,22.0628675,322.807171,0.123731,0.033402,9531.392473,22.061662
1,2496,9642.28146000577,-0.219743833,22.852337,348.858237,0.123999,0.050103,9610.787717,22.852337
1,2498,9760.90825398965,-0.13435575,23.681582,358.267816,0.121733,0.060217,9701.950269,23.681582
1,2500,9892.511434848,-0.0508865,24.550601125,369.675425,0.124692,0.066804,9791.7,24.539753
1,2502,10021.6151698634,0.04409575,25.446137,735.801294,0.127009,0.060217,10132.24842,25.446137
1,2504,10143.6683697596,0.14195625,26.336851875,719.724717,0.136078,0.044187,10201.50556,26.333236
1,2506,10257.9621462741,0.246532667,27.249262,737.390234,0.13873,0.076534,10262.79825,27.249262
1,2508,10347.8780472862,0.342474333,28.209884,756.34371,0.146446,0.072798,10340.93884,28.2135
1,2510,10426.3815730662,0.463360833,29.18738,766.692206,0.133372,0.086781,10414.83326,29.18738
1,2512,10486.698914018,0.555464833,30.175723875,770.163943,0.130864,0.083505,10472.58045,30.16126
1,2514,10538.0705876425,0.67731075,31.192995,785.663311,0.141615,0.101589,10536.42478,31.192995
1,2516,10592.2712998274,0.78092775,32.218703,808.55684,0.139255,0.076534,10596.35141,32.224729
1,2518,10641.3568876901,0.894138917,33.256464,833.022573,0.132425,0.088374,10640.57437,33.256464
1,2520,10680.4660914032,1.012147167,34.335204875,848.616155,0.132874,0.076534,10685.52378,34.33641
1,2522,10716.8603378071,1.11480475,35.406714,873.735763,0.132625,0.076534,10727.05525,35.406714
1,2524,10757.7487501815,1.205949333,36.490276375,865.936159,0.125434,0.12609,10764.30933,36.419164
1,2526,10797.3659114315,1.311485167,37.643746,861.802931,0.123463,0.066804,10784.54054,37.643746
1,2528,10836.4262046023,1.400710917,38.781547,858.206106,0.147573,0.083505,10805.15105,38.781547
1,2530,10881.3482665057,1.504327917,39.918142,840.031292,0.123033,0.109516,10819.29952,39.909705
1,2532,10923.0015130655,1.591634833,41.06679,1036.096709,0.133372,0.083505,10976.40024,41.06679
1,2534,10957.5248769218,1.686617083,42.216643625,1035.108127,0.124692,0.109516,10991.16275,42.223876
1,2536,10986.6879054804,1.758573333,43.361676,1033.040936,0.129079,0.100207,11002.05358,43.361676
1,2538,10999.774698993,1.815178917,44.50911925,1024.586076,0.136612,0.104298,11003.10715,44.518762
1,2540,11002.7228215447,1.884256917,45.64692,1002.287471,0.13782,0.12609,11003.72427,45.64692
1,2542,11006.3489427468,1.937024833,46.775078,975.122103,0.132374,0.132561,10996.51545,46.775078
1,2544,11007.5497391963,1.9754015,47.92372625,958.651263,0.144395,0.109516,10991.86881,47.922521
1,2546,11008.8609469168,2.036804167,49.069964,965.04086,0.110008,0.120433,11002.61771,49.069964
1,2548,11017.6824539791,2.0675055,50.180042875,981.905237,0.136806,0.076534,11017.31185,50.18848
1,2550,11028.702904786,2.130827,51.258784,997.960842,0.170688,0.076534,11035.66488,51.258784
1,2552,11042.129031856,2.119314,52.330293625,1014.066277,0.126224,0.076534,11050.13006,52.329088
1,2554,11057.8751409439,2.130827,53.380108,1000.075299,0.114089,0.092988,11056.0831,53.380108
1,2556,11075.7109851529,2.130827,54.382915,1016.25485,0.162492,0.076534,11072.36993,54.382915
1,2558,11094.5106064447,2.1250705,55.389338,1014.420074,0.218535,0.088374,11093.38024,55.385722
1,2560,11115.6951979439,2.1135575,56.398172,1023.530883,0.073087,0.060217,11114.13024,56.398172
1,2562,11141.8487519131,2.0675055,57.398568875,1031.24852,0.287756,0.092988,11141.81821,57.40098
1,2564,11170.3395342528,2.0214535,58.413429,1041.504835,0.140911,0.092988,11169.37821,58.413429
1,2566,11200.9732057977,1.9638885,59.472282875,1063.341242,0.32185,0.15031,11197.51119,59.474091
1,2568,11233.1338490463,1.923593,60.515468,1075.637611,0.215296,0.15031,11231.59065,60.515468
1,2570,11262.9954272807,1.8948105,61.506222125,1095.386973,0.198678,0.020455,11272.55556,61.484527
1,2572,11294.9582281082,1.8372455,62.463228,1081.901995,0.146174,0.192606,11309.02024,62.463228
1,2574,11327.5739759635,1.7451415,63.388294,1072.758369,0.131772,0.169498,11332.55472,63.35997
1,2576,11364.0505974764,1.6530375,64.285638,1048.529803,0.102005,0.142694,11356.42253,64.285638
1,2578,11405.0874444801,1.5724465,65.173942,1026.656603,0.248078,0.167011,11390.95585,65.124525
1,2580,11452.4443955412,1.4803425,66.098405,1017.696758,0.223037,0.153068,11449.62028,66.098405
1,2582,11511.4261508975,1.3767255,67.022867875,1007.955505,0.065432,0.142694,11517.73217,67.033716
1,2584,11578.1076980517,1.2846215,67.940099,995.93455,0.13935,0.109516,11578.23207,67.940099
1,2586,11654.6935705801,1.140709,68.91398,998.107249,0.198845,0.101589,11648.7684,68.91398
1,2588,11742.1214065661,1.060118,69.93366125,994.040274,0.257129,0.153068,11739.89262,69.974641
1,2590,11838.4229724999,0.956501,70.938879,998.402146,0.351722,0.13044,11835.97693,70.938879
1,2592,11943.7948159591,0.8586405,71.958560625,1012.801693,0.124798,0.13044,11944.15895,71.951329
1,2594,12057.6342330456,0.7435105,72.973421,1018.390488,0.141146,0.159318,12061.11082,72.973421
1,2596,12178.6941211768,0.611111,73.931632625,1031.40917,0.169206,0.18065,12183.5307,73.908732
1,2598,12307.8324383746,0.5017375,74.950109,1044.485191,0.211131,0.20249,12304.49113,74.950109
1,2600,12444.8536245192,0.3866075,76.107194,1049.043868,0.257876,0.15031,12450.93988,76.107194
1,2602,12586.4967119473,0.2254255,77.202809,1081.94569,0.266744,0.12609,12587.66652,77.206425
1,2604,12737.4128656822,0.1333215,78.305656,1098.100372,0.334333,0.200413,12744.04565,78.305656
1,2606,12899.975007887,0.023948,79.425377125,1101.806609,0.175172,0.100207,12898.66635,79.491669
1,2608,13073.1807017987,-0.125721,80.55233,1079.445941,0.208128,0.109516,13067.05278,80.55233
1,2610,13261.092842193,-0.27539,81.8239191250001,1062.338067,0.279721,0.132561,13242.82931,81.80584
1,2612,13461.0907297501,-0.3732505,83.2329120000001,1059.08405,0.1351,0.13044,13453.5009,83.232912
1,2614,13669.7585738478,-0.4653545,84.669626,1032.348118,0.330325,0.173563,13677.12321,84.669626
1,2616,13889.6485330813,-0.678345,86.12200925,1033.850849,0.205951,0.109516,13902.11437,86.048486
1,2618,14118.1964997941,-0.7646925,87.620194,1050.352741,0.153732,0.153068,14117.8544,87.620194
1,2620,14350.1862401634,-0.931631,89.076193125,1055.461355,0.211288,0.13044,14353.78542,89.047266
1,2622,14590.0867874605,-1.012222,90.657543,1051.800134,0.344564,0.18065,14594.80644,90.657543
1,2624,14834.607939099,-1.1791605,92.5161116250001,1054.517514,0.405202,0.101589,14839.65649,92.547449
1,2626,15088.6473844939,-1.2827775,94.4373560000001,1098.740391,0.090434,0.240867,15082.92678,94.437356
1,2628,15355.6935753019,-1.4784985,96.4260962500001,1124.039383,0.079598,0.175957,15353.81587,96.298335
1,2630,15634.205420342,-1.5936285,98.535366,1150.275566,0.405692,0.295472,15631.93908,98.535366
1,2632,15926.9623921702,-1.7778365,100.6169145,1190.519105,0.285443,0.219033,15909.68128,100.531339
1,2634,16231.9798479844,-1.910236,102.913006,1175.704052,0.143705,0.188212,16239.57908,102.913006
1,2636,16546.9513873168,-2.0196095,105.458594,1218.140203,0.260891,0.217114,16553.28377,105.622515
1,2638,16875.6810829312,-2.1002005,107.907758,1245.706356,0.382242,0.349927,16893.41884,107.907758
1,2640,17216.9246038866,-2.2268435,110.379822625,1264.07162,0.309847,0.20249,17223.11933,110.327995
1,2642,17570.1615856243,-2.382269,112.950722,1294.481501,0.211131,0.136704,17572.33665,112.950722
1,2644,17946.6727489158,-2.5031555,115.428814,1319.441779,0.197575,0.260879,17930.34337,115.428814
1,2646,18345.3538781524,-2.704633,118.220282375,1330.171922,0.150904,0.109516,18333.00216,117.92619
1,2648,18765.1677059574,-2.9061105,121.4553,1358.898828,0.189633,0.044187,18745.10086,121.4553
1,2650,19205.8615702522,-2.992458,124.665007125,1335.825974,0.20984,0.293578,19226.28589,124.675855
1,2652,19671.1965114595,-3.2399875,128.06033,1363.716797,0.21088,0.260344,19689.86482,128.06033
1,2654,20157.0844186314,-3.2399875,131.934155625,1359.585111,0.263997,0.100207,20179.30042,132.167983
1,2656,20663.4967978179,-3.7695855,135.726021,1365.468398,0.105832,0.450929,20690.53196,135.726021
1,2658,21213.924771387,-3.84442,139.33227,1389.033595,0.211664,0.164487,21194.32841,139.33227
1,2660,21789.3249657501,-4.109219,143.523807625,1389.142251,0.211664,0.776915,21766.77191,143.379193
1,2662,22411.012303598,-4.1840535,149.842863,1337.638837,0.203523,1.035333,22425.28206,149.842863
1,2664,23075.3467462846,-4.773894023,158.616522875,1311.302914,0.203523,1.429285,23102.08833,159.542436
1,2666,23805.5488111985,-5.130064444,167.3754,1259.591464,0.203523,1.696702,23845.66567,167.3754
1,2668,24630.1290409747,-5.406608373,176.137276625,1259.137216,0.203523,1.858855,24619.91589,175.646548
1,2670,25522.8940443662,-5.565014394,185.197005,1260.91363,0.203523,0.176748,25461.60058,185.197005
1,2672,26526.1073213889,-5.486984087,192.942067,1071.033378,0.203523,1.441524,26520.19211,192.942067
1,2674,27647.4882247786,-5.775781319,201.392227125,1086.581355,0.203523,0.164487,27521.61476,201.593453
1,2676,28867.2460674606,-6.053884591,209.980989,892.178622,0.203523,0.351914,28775.49055,209.980989
1,2678,30171.1900601059,-6.244938263,219.054103625,298.166404,0.203523,0.144636,30391.83549,218.544308
1,2680,31583.2498410074,-6.853852529,230.409984,315.689829,0.203523,0.626458,31702.9407,230.409984
1,2682,33059.8088984956,-7.217031859,245.3334205,393.858315,0.203523,0.508493,33114.92846,244.626226
1,2684,34670.5716043297,-7.760912795,261.40284,467.475929,0.203523,0.385213,34667.8054,261.40284
1,2686,36393.3849650875,-8.746476289,276.65551625,608.760555,0.203523,1.32002,36384.45872,275.292076
1,2688,38300.7128892189,-9.8871088,295.002677,788.9459,0.203523,0.217114,38277.869,295.002677
1,2690,40434.2555447901,-11.02768908,317.98049375,975.80999,0.203523,0.76825,40412.28758,318.335864
1,2692,42815.4533556858,-12.16309071,342.705564,1195.294153,0.203523,3.320998,42788.2006,342.705564
1,2694,45461.0648310347,-13.50156082,368.4112235,1458.747862,0.203523,2.849629,45457.49051,368.368666
1,2696,48423.1283290721,-14.64340879,397.752197,1700.409087,0.203523,0.385213,48508.94223,397.752197
1,2698,51688.4894093865,-16.30117832,431.378657125,2107.03545,0.203523,1,51852.04191,432.942724
1,2700,55219.4419464522,-18.34341875,466.571474,2848.211866,0.203523,1,55437.84707,466.571474
1,2702,59371.7743296672,-20.76229529,503.782209,3844.559382,0.203523,1,59365.51401,503.782209
1,2704,63920.8890547153,-23.32542051,544.796410875,4620.310134,0.203523,1,64019.55263,544.900257
1,2706,69110.5769194509,-25.8510244,591.117618,5489.776638,0.203523,1,69244.35829,591.117618
1,2708,75029.5642738077,-29.62575788,644.07565375,6621.723718,0.203523,1,74961.76574,644.457061
1,2710,81777.614535421,-33.03029123,701.638862,7855.207056,0.203523,1,81322.47018,701.638862
1,2712,89665.3339630878,-36.80879519,762.082236875,7340.460015,0.203523,1,89686.77477,762.434555
1,2714,98440.3786597357,-41.23347837,825.376927,7631.431151,0.203523,1,98303.37957,825.376927
1,2716,108333.249835768,-46.067914,891.817310000001,7583.885029,0.203523,1,107993.8665,891.81731
1,2718,119636.49448266,-50.58048919,960.908526500001,6838.705677,0.203523,1,119002.838,960.736972
1,2720,131900.361346282,-54.6363415,1032.45882,5242.00578,0.203523,1,131423.8007,1032.45882
1,2722,145250.752473319,-59.06170609,1106.66979075,2899.929704,0.203523,1,145143.06,1105.933325
1,2724,159348.752274639,-63.67293986,1185.013065,724.598898,0.203523,1,159448.6188,1185.013065
1,2726,173861.35427407,-67.45526975,1265.893386,1818.515446,0.203523,1,174615.3654,1267.658892
1,2728,189119.969799581,-70.78560246,1346.981575,3288.003564,0.203523,1,189542.1732,1346.981575
1,2730,204541.052945647,-72.98606218,1430.215931,4647.430178,0.203523,1,204773.7706,1430.215931
1,2732,220221.187103915,-74.3890974,1512.994674,5699.386256,0.203523,1,220072.7825,1513.32774
1,2734,236117.925628063,-75.26506915,1593.688804,7053.271378,0.203523,1,235760.084,1593.688804
1,2736,252359.591217647,-75.11316186,1671.93457525,8437.633608,0.203523,1,251513.6921,1671.335453
1,2738,268597.087446045,-73.2860898,1747.653567,11351.31798,0.203523,1,268291.9775,1747.653567
1,2740,284811.439206244,-70.78579411,1819.56578875,14251.02912,0.203523,1,284969.2507,1819.236048
1,2742,300738.233298025,-67.0717512,1885.310122,16739.36996,0.203523,1,301183.478,1885.310122
1,2744,315933.287755615,-62.95662383,1942.234509125,18627.30738,0.203523,1,316734.2189,1942.465089
1,2746,330615.690329791,-58.03397951,1993.555059,19483.90759,0.203523,1,331299.0468,1993.555059
1,2748,344298.853233916,-51.62838737,2042.249221,19050.14212,0.203523,1,344679.5153,2043.278781
1,2750,357421.263653874,-44.85257429,2084.47578,18024.12396,0.203523,1,357356.2697,2084.47578
1,2752,369888.330550887,-38.18024776,2118.066532875,16728.36084,0.203523,1,369588.4055,2118.222061
1,2754,381906.421159835,-28.68830812,2143.721048,15283.36786,0.203523,1,381461.7769,2143.721048
1,2756,393707.772169936,-20.94791063,2163.470221125,14416.93327,0.203523,1,393572.8316,2161.42039
1,2758,405089.120203733,-12.87029928,2175.96397,13211.68953,0.203523,1,405275.0676,2175.96397
1,2760,416354.792813778,-4.874029765,2175.597022,11505.38636,0.203523,1,416474.4633,2175.597022
1,2762,427416.235422177,2.749889821,2167.6600185,9733.333957,0.203523,1,427514.6364,2166.757814
1,2764,438341.030413893,10.89123969,2156.567881,7893.640203,0.203523,1,438428.3535,2156.567881
1,2766,449140.444230951,18.6183031,2144.6660875,5563.09824,0.203523,1,448923.7955,2144.931122
1,2768,459901.920223103,26.11848965,2126.263772,3974.186435,0.203523,1,459929.8258,2126.263772
1,2770,470743.864033978,34.38787144,2096.488767,1836.406094,0.203523,1,470513.9648,2097.102342
1,2772,481545.901718734,42.45289897,2060.87633,560.386313,0.203523,1,481718.747,2060.87633
1,2774,492602.662253104,49.45949232,2025.923834,1037.347939,0.203523,1,492746.0158,2025.923834
1,2776,503855.215180583,57.48231696,1991.310327375,2696.310946,0.203523,1,503792.294,1992.704556
1,2778,515331.003452158,65.28082878,1950.778782,4258.833158,0.203523,1,515012.8784,1950.778782
1,2780,527158.927094708,72.00649182,1903.175224,4752.892231,0.203523,1,527088.3023,1900.860627
1,2782,539251.309552836,79.17065308,1854.017061,5308.040022,0.203523,1,539243.3511,1854.017061
1,2784,551715.780621568,86.20362438,1802.43748075,6087.868084,0.203523,1,551384.7728,1802.798278
1,2786,564493.939230546,92.59854323,1746.148702,5652.444691,0.203523,1,564434.382,1746.148702
1,2788,577436.063295258,99.22192354,1685.899135,4952.007748,0.203523,1,577724.0983,1685.899135
1,2790,590578.889496546,105.5966926,1627.004908375,5061.73088,0.203523,1,590571.6842,1625.68339
1,2792,603900.455269194,111.4382149,1564.239121,4326.279479,0.203523,1,604140.3916,1564.239121
1,2794,617338.303380969,117.8292732,1491.464269,4346.881945,0.203523,1,617286.2097,1489.731835
1,2796,630922.296188921,124.1666657,1411.80019,3925.254493,0.203523,1,630860.5741,1411.80019
1,2798,644702.400719039,130.530053,1328.703823125,3682.098587,0.203523,1,644393.6369,1326.223372
1,2800,658582.857995671,136.5054976,1246.853441,2601.850187,0.203523,1,658628.3573,1246.853441
1,2802,672633.328416204,142.5162858,1170.66872875,2309.709351,0.203523,1,672388.2111,1167.698848
1,2804,686697.974761946,148.0368377,1092.457141,1659.332392,0.203523,1,686472.0752,1092.457141
1,2806,700652.282743311,153.5731773,1000.554037,243.553241,0.203523,1,701147.2181,1001.066822
1,2808,714538.182940009,159.6193387,901.838777,238.940915,0.203523,1,714856.4567,901.838777
1,2810,728161.111373328,165.3135104,809.3184165,430.572495,0.203523,1,728466.9607,807.186172
1,2812,741694.738403997,171.2725061,719.543199,960.939965,0.203523,1,741860.9157,719.543199
1,2814,755227.271398069,177.1903813,624.864448875,2049.051904,0.203523,1,754851.3985,624.286094
1,2816,768694.340782905,182.0090276,532.344588,2852.042356,0.203523,1,768059.1985,532.344588
1,2818,782012.972967307,187.21257,450.021573,3264.588876,0.203523,1,781572.1629,450.021573
1,2820,795411.464257194,192.0615247,349.621087375,3657.808569,0.203523,1,795116.4612,352.435809
1,2822,808598.078709612,196.8060148,241.987157,3904.706711,0.203523,1,808706.0446,241.987157
1,2824,821359.173975547,201.925771,141.315666625,4035.026688,0.203523,1,822304.4447,143.593251
1,2826,833826.248506271,207.3245221,41.947466,5927.723284,0.203523,1,834565.2833,41.947466
1,2828,845705.637942189,213.7018809,-60.5079023750001,9133.983506,0.203523,1,845798.7017,-60.036148
