wv,Brown,Green,Crypt,CyanB,CyanR,Cocco,PhyC1
454,0.0403004889696028,0.0242536855020269,0.028690324676659,0.0348833427961895,0.04224122562112,0.0745699488340802,0.065379777002293
455,0.0401697741992087,0.0240300423167556,0.0285569287919438,0.0340548721035845,0.0416972604085015,0.0743074817564399,0.0647917310258527
456,0.0400390594288146,0.0238904366591558,0.0284883092966829,0.0334157622034937,0.0413038986028725,0.0740465399415938,0.0642036850494123
457,0.0399347119256583,0.023750831001556,0.028419689801422,0.0327766523034028,0.0409105367972434,0.0737954745411579,0.0635994457738234
458,0.0398303644225021,0.0236445033061171,0.0283590606019039,0.0321972405635469,0.0405661989395535,0.07354725788015,0.0629952064982346
459,0.0397095255604271,0.023571453572839,0.0283064216981284,0.0316775269839258,0.0402708850298026,0.0732863405737442,0.0624059522106219
460,0.0395886866983522,0.0234984038395609,0.0282537827943529,0.0311578134043048,0.0399755711200518,0.0730043312228266,0.0618166979230091
461,0.0394318244779204,0.023465541571053,0.0281907532711744,0.03070546572883,0.0397337530784698,0.0726950450701416,0.0612327464573018
462,0.0392749622574886,0.023432679302545,0.0281277237479959,0.0302531180533553,0.0394919350368878,0.0723504340934165,0.0606487949915945
463,0.0390924805887694,0.0234190849965982,0.0280449093467759,0.0298231534968211,0.0392821413773249,0.0719630724247495,0.0599883026205513
464,0.0389099989200502,0.0234247586532124,0.0279423100675144,0.0294155720592273,0.039104372099781,0.0715273126594547,0.0593278102495081
465,0.038688748294021,0.0234304323098265,0.0278397107882529,0.0290079906216336,0.0389266028222371,0.0710424520847169,0.0586491504014519
466,0.0384674976679919,0.0234532954607372,0.0276592271525941,0.0286041889191644,0.0387384687202355,0.0705036167466933,0.0579704905533958
467,0.0382001290948905,0.0234761586116478,0.0274787435169352,0.0282003872166952,0.0385503346182339,0.06991133734564,0.0573042447158511
468,0.0379327605217892,0.0234968140922125,0.0272580690171843,0.0277961524195763,0.038339193113555,0.0692726817465368,0.0566379988783065
469,0.0376022971746821,0.0235152619024313,0.0269972036533413,0.0273914845278077,0.0381050442061987,0.0686016837398995,0.0559690015401612
470,0.037271833827575,0.0235337097126501,0.0267363382894983,0.0269868166360391,0.0378708952988425,0.0679092848434931,0.0553000042020159
471,0.0368812284179079,0.0235415741871649,0.0264213847698585,0.0266018939230721,0.0375830415550824,0.0671939094624749,0.0546128161129997
472,0.0364906230082408,0.0235494386616796,0.0261064312502187,0.026216971210105,0.0372951878113223,0.0664629723092321,0.0539256280239835
473,0.0360637239625321,0.0235447424468979,0.0257708323591497,0.0258497364763534,0.0370298921885342,0.0657230992543552,0.053259788333348
474,0.0356368249168235,0.0235274855428199,0.0254145880966516,0.0255001897218174,0.0367871546867181,0.0649784184121804,0.0525939486427124
475,0.0351888993303006,0.0235102286387419,0.0250583438341535,0.0251506429672813,0.0365444171849019,0.0642278743778253,0.0520010908865914
476,0.0347409737437778,0.0234665246303673,0.0247069260984765,0.0248591505819234,0.036348300496322,0.0634730492543129,0.0514082331304705
477,0.0342885564186599,0.0234228206219927,0.0243555083627995,0.0245676581965655,0.0361521838077421,0.0627083162258184,0.0508946401651906
478,0.033836139093542,0.0233683816059054,0.0240365823398512,0.0243101342120271,0.0359818746961889,0.0619466197703969,0.0503810471999107
479,0.0334018359770474,0.0233032075821056,0.0237501480296315,0.0240865786283083,0.0358373731616625,0.0611961514315725,0.0499288059329317
480,0.0329675328605529,0.0232380335583059,0.0234637137194118,0.0238630230445895,0.0356928716271361,0.0604594409852604,0.0494765646659528
481,0.0325579033244398,0.023153344402746,0.0232583728236368,0.0236971871660013,0.0356031197701888,0.0597370658929071,0.0490218150076868
482,0.0321482737883267,0.0230686552471861,0.0230530319278617,0.0235313512874131,0.0355133679132414,0.0590253354479923,0.0485670653494208
483,0.0317555576306389,0.0229687876558128,0.0229046388726756,0.0233963045011934,0.0354468742208534,0.0583161165117332,0.0481378999316752
484,0.031362841472951,0.0228537416286261,0.0228131936580785,0.0232920468073422,0.0354036386930248,0.0576171997699831,0.0477087345139295
485,0.0309837574849579,0.0227386956014394,0.0227217484434813,0.0231877891134909,0.0353604031651961,0.056930575699101,0.0473100545338232
486,0.0306046734969647,0.0225647671300647,0.0227240517190153,0.0231097336459455,0.0352851954974072,0.0562536735713061,0.0469113745537169
487,0.0302400177179044,0.02239083865869,0.0227263549945492,0.0230316781784002,0.0352099878296183,0.0555804857268084,0.0464708971366023
488,0.0298753619388441,0.0221786663712466,0.0227559611429854,0.0229473329953742,0.0351440165578178,0.0549019164776893,0.0460304197194876
489,0.0295216897649602,0.0219282502677345,0.0228128701643237,0.0228566980968675,0.035087281682006,0.0542069966327468,0.0454980976295615
