SampleID,wavelen,value
I022704,1148,1.59240915494373e-05
I022704,1150,1.5436003075277e-05
I022704,1152,1.49628749747034e-05
I022704,1154,1.45042486981098e-05
I022704,1156,1.40596797508688e-05
I022704,1158,1.36287372625341e-05
I022704,1160,1.32110035692462e-05
I022704,1162,1.2806073808938e-05
I022704,1164,1.24135555289479e-05
I022704,1166,1.203306830566e-05
I022704,1168,1.16642433758018e-05
I022704,1170,1.13067232790444e-05
I022704,1172,1.09601615115559e-05
I022704,1174,1.0624222190175e-05
I022704,1176,1.02985797268769e-05
I022704,1178,9.98291851321803e-06
I022704,1180,9.67693261445228e-06
I022704,1182,9.38032547302278e-06
I022704,1184,9.09280962114257e-06
I022704,1186,8.81410640218432e-06
I022704,1188,8.54394570061009e-06
I022704,1190,8.28206568017863e-06
I022704,1192,8.02821253017732e-06
I022704,1194,7.78214021943205e-06
I022704,1196,7.54361025785701e-06
I022704,1198,7.31239146531326e-06
I022704,1200,7.0882597475517e-06
I050905,250,32.4430517344667
I050905,252,31.6816976801177
I050905,254,30.9390763482134
I050905,256,30.2127505104879
I050905,258,29.5004795109292
I050905,260,28.7988104396644
I050905,262,28.0991429155596
I050905,264,27.3923907015286
I050905,266,26.6704554565815
I050905,268,25.9269583523564
I050905,270,25.1592245487209
I050905,272,24.3659359610426
I050905,274,23.5464117516505
I050905,276,22.7017465470798
I050905,278,21.8378450043347
I050905,280,20.9614258285722
I050905,282,20.0787631149025
I050905,284,19.1963247639346
I050905,286,18.3225321520266
I050905,288,17.4652892859408
I050905,290,16.6312762732843
I050905,292,15.8262328090972
I050905,294,15.0556186238328
I050905,296,14.3239140408495
I050905,298,13.6345188412867
I050905,300,12.9893107055555
I050905,302,12.3872404223021
I050905,304,11.8265861933586
I050905,306,11.3056310624998
I050905,308,10.8221975409678
I050905,310,10.3723671213616
I050905,312,9.95219963392709
I050905,314,9.55819873179169
I050905,316,9.18725587623136
I050905,318,8.83657420569844
I050905,320,8.50355072778478
I050905,322,8.18584330299698
I050905,324,7.88137096960501
I050905,326,7.58848554607187
I050905,328,7.30648347264675
I050905,330,7.03489961926594
I050905,332,6.77329291282356
I050905,334,6.52126814657396
I050905,336,6.27853736464261
I050905,338,6.04483780169427
I050905,340,5.81990754266517
I050905,342,5.60356479294682
I050905,344,5.39592103353255
I050905,346,5.19710795283336
I050905,348,5.0072000870493
I050905,350,4.82614481090569
I050905,352,4.65355960688851
I050905,354,4.48900537821582
I050905,356,4.33206801027169
I050905,358,4.18222759141881
I050905,360,4.03850463731706
I050905,362,3.89990369367396
I050905,364,3.76554116556733
I050905,366,3.63479935329001
I050905,368,3.50776218772205
I050905,370,3.38464473323019
I050905,372,3.26562171438385
I050905,374,3.15078021711598
I050905,376,3.03998538979774
I050905,378,2.93305872716949
I050905,380,2.82983179177337
I050905,382,2.73014559907394
I050905,384,2.63390672832316
I050905,386,2.54124085436687
I050905,388,2.45229619614271
I050905,390,2.36718654720547
I050905,392,2.28597522454551
I050905,394,2.20862441817935
I050905,396,2.13506735785208
I050905,398,2.06523130761301
I050905,400,1.99893699148268
I050905,402,1.93561955032167
I050905,404,1.8746768709135
I050905,406,1.81557170128859
I050905,408,1.75788171236036
I050905,410,1.70144726102741
I050905,412,1.64617855174455
I050905,414,1.59199606905334
I050905,416,1.5388514312824
I050905,418,1.48678529549407
I050905,420,1.43585286616662
I050905,422,1.38610137588195
I050905,424,1.33757688240364
I050905,426,1.29034206174381
I050905,428,1.24445445766983
I050905,430,1.19996043481436
I050905,432,1.15689831483111
I050905,434,1.11530546086549
I050905,436,1.07521112041624
I050905,438,1.03663494566542
I050905,440,0.999587972563608
I050905,442,0.964069839808761
I050905,444,0.930059561160502
I050905,446,0.897529287076182
I050905,448,0.866448809070213
I050905,450,0.836771158528446
I050905,452,0.808392480698275
I050905,454,0.781203429701435
I050905,456,0.755104181712348
I050905,458,0.730004574920554
I050905,460,0.70582600383156
I050905,462,0.682497487336749
I050905,464,0.659954132267579
I050905,466,0.638146118527419
I050905,468,0.617064118407445
I050905,470,0.596706490324764
I050905,472,0.577069421191981
I050905,474,0.55815102368624
I050905,476,0.539962144145417
I050905,478,0.522513350669615
I050905,480,0.50581130006226
I050905,482,0.489854234634325
I050905,484,0.474618727030945
I050905,486,0.460077057885512
I050905,488,0.446202529423042
I050905,490,0.432959319012277
I050905,492,0.420274423825824
I050905,494,0.408071871155022
I050905,496,0.396282786833504
I050905,498,0.384852405268278
I050905,500,0.373760619752455
I050905,502,0.36299586856158
I050905,504,0.352547056865989
I050905,506,0.342403535755291
I050905,508,0.332555089607741
I050905,510,0.322991937390783
I050905,512,0.313704689823879
I050905,514,0.304684324756397
I050905,516,0.295922382409844
I050905,518,0.287411535356801
I050905,520,0.279144859638233
I050905,522,0.271115606969064
I050905,524,0.263317165524125
I050905,526,0.255742958004391
I050905,528,0.248386557868822
I050905,530,0.241241721618149
I050905,532,0.234302382793487
I050905,534,0.227562644638045
I050905,536,0.221016778044366
I050905,538,0.214659217656064
I050905,540,0.208484554368533
I050905,542,0.202487522918639
I050905,544,0.196663007122186
I050905,546,0.191006038487918
I050905,548,0.185511792782365
I050905,550,0.180175588210528
I050905,552,0.174992878534859
I050905,554,0.169959248307312
I050905,556,0.165070409126682
I050905,558,0.160322196040493
I050905,560,0.155710563926074
I050905,562,0.151231584022302
I050905,564,0.146881440607109
I050905,566,0.142656427815333
I050905,568,0.138552946397031
I050905,570,0.134567500625575
I050905,572,0.13069669532029
I050905,574,0.126937232939146
I050905,576,0.12328591072704
I050905,578,0.119739618040624
I050905,580,0.116295333714697
I050905,582,0.11295012349036
I050905,584,0.109701137520815
I050905,586,0.106545607936543
I050905,588,0.103480846485149
I050905,590,0.100504242240836
I050905,592,0.0976132593791091
I050905,594,0.0948054350176943
I050905,596,0.0920783771187289
I050905,598,0.0894297624512194
I050905,600,0.0868573346126231
I050905,602,0.0843589021055949
I050905,604,0.0819323364707097
I050905,606,0.0795755704731433
I050905,608,0.0772865963414273
I050905,610,0.0750634640571574
I050905,612,0.0729042796937876
I050905,614,0.0708072038031643
I050905,616,0.0687704498484751
I050905,618,0.0667922826822555
I050905,620,0.0648710170681824
I050905,622,0.0630050162453864
I050905,624,0.0611926905340556
I050905,626,0.0594324959811723
I050905,628,0.0577229330451943
I050905,630,0.0560625453185695
I050905,632,0.0544499182869967
I050905,634,0.0528836781243774
I050905,636,0.0513624905224255
I050905,638,0.0498850595539451
I050905,640,0.0484501265688071
I050905,642,0.047056469121681
I050905,644,0.0457028999306127
I050905,646,0.0443882658655578
I050905,648,0.043111446966009
I050905,650,0.0418713554868818
I050905,652,0.0406669349718448
I050905,654,0.0394971593533049
I050905,656,0.0383610320782824
I050905,658,0.0372575852594291
I050905,660,0.0361858788504676
I050905,662,0.0351449998453491
I050905,664,0.0341340615004472
I050905,666,0.0331522025791244
I050905,668,0.0321985866180298
I050905,670,0.0312724012145001
I050905,672,0.0303728573344599
I050905,674,0.0294991886402287
I050905,676,0.0286506508376642
I050905,678,0.0278265210420847
I050905,680,0.0270260971624303
I050905,682,0.0262486973031396
I050905,684,0.0254936591832297
I050905,686,0.0247603395720874
I050905,688,0.0240481137414895
I050905,690,0.0233563749333855
I050905,692,0.0226845338429895
I050905,694,0.0220320181167407
I050905,696,0.021398271864705
I050905,698,0.0207827551870024
I050905,700,0.0201849437138568
I050905,702,0.0196043281588755
I050905,704,0.0190404138851791
I050905,706,0.0184927204840116
I050905,708,0.0179607813654711
I050905,710,0.0174441433610137
I050905,712,0.0169423663373911
I050905,714,0.016455022821693
I050905,716,0.0159816976371749
I050905,718,0.0155219875495624
I050905,720,0.0150755009235276
I050905,722,0.0146418573890486
I050905,724,0.0142206875173654
I050905,726,0.0138116325062561
I050905,728,0.0134143438743679
I050905,730,0.0130284831643388
I050905,732,0.0126537216544599
I050905,734,0.0122897400786312
I050905,736,0.0119362283543735
I050905,738,0.0115928853186631
I050905,740,0.0112594184713659
I050905,742,0.0109355437260511
I050905,744,0.0106209851679728
I050905,746,0.0103154748190132
I050905,748,0.0100187524093874
I050905,750,0.00973056515591472
I050905,752,0.00945066754666825
I050905,754,0.00917882113181865
I050905,756,0.00891479432049459
I050905,758,0.00865836218348621
I050905,760,0.00840930626162387
I050905,762,0.00816741437966887
I050905,764,0.00793248046555753
I050905,766,0.00770430437484463
I050905,768,0.00748269172019676
I050905,770,0.00726745370579035
I050905,772,0.00705840696647287
I050905,774,0.00685537341155098
I050905,776,0.00665818007307171
I050905,778,0.00646665895846795
I050905,780,0.0062806469074426
I050905,782,0.00609998545296933
I050905,784,0.00592452068629166
I050905,786,0.00575410312580532
I050905,788,0.00558858758971217
I050905,790,0.00542783307233718
I050905,792,0.00527170262400319
I050905,794,0.00512006323436096
I050905,796,0.00497278571907529
I050905,798,0.00482974460977054
I050905,800,0.00469081804714184
I050905,802,0.00455588767714097
I050905,804,0.00442483855014836
I050905,806,0.00429755902304553
I050905,808,0.00417394066410418
I050905,810,0.00405387816061132
I050905,812,0.00393726922915147
I050905,814,0.00382401452846954
I050905,816,0.00371401757484019
I050905,818,0.00360718465987171
I050905,820,0.00350342477067402
I050905,822,0.00340264951232323
I050905,824,0.00330477303255638
I050905,826,0.00320971194863234
I050905,828,0.00311738527629656
I050905,830,0.00302771436078914
I050905,832,0.00294062280983734
I050905,834,0.00285603642857573
I050905,836,0.00277388315633817
I050905,838,0.00269409300526804
I050905,840,0.00261659800069435
I050905,842,0.00254133212322286
I050905,844,0.00246823125249297
I050905,846,0.00239723311255243
I050905,848,0.00232827721880333
I050905,850,0.0022613048264742
I050905,852,0.00219625888057424
I050905,854,0.00213308396728717
I050905,856,0.00207172626676319
I050905,858,0.00201213350726888
I050905,860,0.00195425492065596
I050905,862,0.00189804119911099
I050905,864,0.00184344445314917
I050905,866,0.00179041817081638
I050905,868,0.00173891717806486
I050905,870,0.00168889760026859
I050905,872,0.00164031682484569
I050905,874,0.00159313346495606
I050905,876,0.00154730732424308
I050905,878,0.00150279936258969
I050905,880,0.0014595716628594
I050905,882,0.00141758739859393
I050905,884,0.00137681080264018
I050905,886,0.00133720713667947
I050905,888,0.0012987426616334
I050905,890,0.00126138460892085
I050905,892,0.00122510115254189
I050905,894,0.00118986138196462
I050905,896,0.00115563527579193
I050905,898,0.00112239367618572
I050905,900,0.00109010826402682
I050905,902,0.00105875153478942
I050905,904,0.00102829677510946
I050905,906,0.000998718040027043
I050905,908,0.000969990130883452
I050905,910,0.000942088573853957
I050905,912,0.000914989599098124
I050905,914,0.000888670120509844
I050905,916,0.000863107716049885
I050905,918,0.000838280608644134
I050905,920,0.000814167647631325
I050905,922,0.000790748290744402
I050905,924,0.000768002586610191
I050905,926,0.000745911157752471
I050905,928,0.000724455184083944
I050905,930,0.000703616386873069
I050905,932,0.000683377013172077
I050905,934,0.000663719820692912
I050905,936,0.000644628063118222
I050905,938,0.000626085475834861
I050905,940,0.000608076262077775
I050905,942,0.000590585079472451
I050905,944,0.000573597026964473
I050905,946,0.000557097632125043
I050905,948,0.000541072838821657
I050905,950,0.000525508995243432
I050905,952,0.000510392842270884
I050905,954,0.000495711502180242
I050905,956,0.000481452467672684
I050905,958,0.000467603591219143
I050905,960,0.000454153074711605
I050905,962,0.000441089459412092
I050905,964,0.000428401616190753
I050905,966,0.00041607873604476
I050905,968,0.000404110320889918
I050905,970,0.000392486174617165
I050905,972,0.000381196394406314
I050905,974,0.00037023136228967
I050905,976,0.000359581736958304
I050905,978,0.000349238445804023
I050905,980,0.000339192677190256
I050905,982,0.000329435872945256
I050905,984,0.000319959721071246
I050905,986,0.000310756148663267
I050905,988,0.000301817315031737
I050905,990,0.000293135605022815
I050905,992,0.000284703622530921
I050905,994,0.000276514184197858
I050905,996,0.000268560313293178
I050905,998,0.000260835233770582
I050905,1000,0.000253332364495281
I050905,1002,0.000246045313637409
I050905,1004,0.00023896787322671
I050905,1006,0.000232094013863854
I050905,1008,0.00022541787958388
I050905,1010,0.000218933782867403
I050905,1012,0.000212636199795301
I050905,1014,0.000206519765342798
I050905,1016,0.000200579268808899
I050905,1018,0.000194809649377299
I050905,1020,0.000189205991804983
I050905,1022,0.000183763522234845
I050905,1024,0.000178477604128743
I050905,1026,0.000173343734317563
I050905,1028,0.000168357539164875
I050905,1030,0.000163514770840958
I050905,1032,0.000158811303704001
I050905,1034,0.000154243130785387
I050905,1036,0.000149806360376087
I050905,1038,0.000145497212711247
I050905,1040,0.000141312016750131
I050905,1042,0.000137247207048701
I050905,1044,0.000133299320722146
I050905,1046,0.000129464994494791
I050905,1048,0.000125740961834861
I050905,1050,0.000122124050171665
I050905,1052,0.000118611178192819
I050905,1054,0.000115199353219231
I050905,1056,0.000111885668655575
I050905,1058,0.000108667301514114
I050905,1060,0.000105541510009745
I050905,1062,0.000102505631224222
I050905,1064,9.95570788375683e-05
I050905,1066,9.66933409247441e-05
I050905,1068,9.39119778156918e-05
I050905,1070,9.12106200169371e-05
I050905,1072,8.8586966192975e-05
I050905,1074,8.60387812057196e-05
I050905,1076,8.35638942103511e-05
I050905,1078,8.1160196805932e-05
I050905,1080,7.88256412392243e-05
I050905,1082,7.65582386601698e-05
I050905,1084,7.43560574275536e-05
I050905,1086,7.22172214634045e-05
I050905,1088,7.01399086547294e-05
I050905,1090,6.81223493012222e-05
I050905,1092,6.61628246076257e-05
I050905,1094,6.42596652194568e-05
I050905,1096,6.24112498008548e-05
I050905,1098,6.06160036533352e-05
I050905,1100,5.88723973742762e-05
I050905,1102,5.7178945553993e-05
I050905,1104,5.55342055102899e-05
I050905,1106,5.39367760594131e-05
I050905,1108,5.23852963223582e-05
I050905,1110,5.08784445655121e-05
I050905,1112,4.94149370746437e-05
I050905,1114,4.79935270612849e-05
I050905,1116,4.66130036005695e-05
I050905,1118,4.52721905996241e-05
I050905,1120,4.3969945795633e-05
I050905,1122,4.27051597827247e-05
I050905,1124,4.14767550668476e-05
I050905,1126,4.02836851478352e-05
I050905,1128,3.9124933627872e-05
I050905,1130,3.7999513345607e-05
I050905,1132,3.69064655351722e-05
I050905,1134,3.58448590093937e-05
I050905,1136,3.48137893664955e-05
I050905,1138,3.38123782196241e-05
I050905,1140,3.28397724485341e-05
I050905,1142,3.18951434728002e-05
I050905,1144,3.09776865459348e-05
I050905,1146,3.00866200698088e-05
I050905,1148,2.92211849287958e-05
I050905,1150,2.83806438430658e-05
I050905,1152,2.75642807404848e-05
I050905,1154,2.67714001465791e-05
I050905,1156,2.60013265920483e-05
I050905,1158,2.52534040373211e-05
I050905,1160,2.45269953136629e-05
I050905,1162,2.38214815803602e-05
I050905,1164,2.31362617975196e-05
I050905,1166,2.24707522140305e-05
I050905,1168,2.18243858702571e-05
I050905,1170,2.11966121150355e-05
I050905,1172,2.05868961365636e-05
I050905,1174,1.99947185067857e-05
I050905,1176,1.94195747388819e-05
I050905,1178,1.88609748574873e-05
I050905,1180,1.83184429812725e-05
I050905,1182,1.77915169175321e-05
I050905,1184,1.7279747768434e-05
I050905,1186,1.67826995485959e-05
I050905,1188,1.62999488136605e-05
I050905,1190,1.58310842995567e-05
I050905,1192,1.53757065721354e-05
I050905,1194,1.49334276868848e-05
I050905,1196,1.45038708584334e-05
I050905,1198,1.40866701395597e-05
I050905,1200,1.3681470109435e-05
I070204,250,33.3601328134724
I070204,252,32.7299763530794
I070204,254,32.1086522089646
I070204,256,31.4897810686132
I070204,258,30.8674749184891
I070204,260,30.23596481365
I070204,262,29.5885574282136
I070204,264,28.9188890403741
I070204,266,28.2213567848281
I070204,268,27.4920479472626
I070204,270,26.7312321092163
I070204,272,25.9404277127168
I070204,274,25.1214758537001
I070204,276,24.2771159426604
I070204,278,23.4125605300348
I070204,280,22.5334162038091
I070204,282,21.6450151521195
I070204,284,20.7529222281543
I070204,286,19.8643481308025
I070204,288,18.9861807107151
I070204,290,18.124401485029
I070204,292,17.2841110780469
I070204,294,16.4695707143543
I070204,296,15.6842556241333
I070204,298,14.9309173936103
I070204,300,14.2114650535263
I070204,302,13.526547188277
I070204,304,12.8762986602675
I070204,306,12.2605899309723
I070204,308,11.6789397788806
I070204,310,11.1302176308296
I070204,312,10.6131372476185
I070204,314,10.1264096816009
I070204,316,9.66875369698405
I070204,318,9.23877480523877
I070204,320,8.8346284638184
I070204,322,8.45448690958038
I070204,324,8.09666762169642
I070204,326,7.75961326721883
I070204,328,7.44186055287383
I070204,330,7.14205561462084
I070204,332,6.85895162597104
I070204,334,6.59132757843639
I070204,336,6.33778639925228
I070204,338,6.09699750172087
I070204,340,5.86775973829961
I070204,342,5.64901599677243
I070204,344,5.43991639852206
I070204,346,5.23971261228066
I070204,348,5.04772181547948
I070204,350,4.863367089968
I070204,352,4.68629702837463
I070204,354,4.51622144719545
I070204,356,4.35286140073285
I070204,358,4.19592527144798
I070204,360,4.04504461171259
I070204,362,3.8998552460641
I070204,364,3.76002035096569
I070204,366,3.62522913657633
I070204,368,3.49519692476805
I070204,370,3.3696609709117
I070204,372,3.24837818456724
I070204,374,3.13116172454878
I070204,376,3.01798267726844
I070204,378,2.90883692974905
I070204,380,2.80370591497327
I070204,382,2.70255817373224
I070204,384,2.60538616334619
I070204,386,2.51230351711976
I070204,388,2.42342422303115
I070204,390,2.33882915181827
I070204,392,2.25852159691487
I070204,394,2.18229805941505
I070204,396,2.10991969635129
I070204,398,2.04116352707163
I070204,400,1.97575845970804
I070204,402,1.91321162968941
I070204,404,1.85302129953883
I070204,406,1.7947384776917
I070204,408,1.73801428258471
I070204,410,1.68273844300905
I070204,412,1.62885947772629
I070204,414,1.57632937246311
I070204,416,1.52510115994946
I070204,418,1.47512266170013
I070204,420,1.42634391526206
I070204,422,1.37871926130557
I070204,424,1.33221014554052
I070204,426,1.28679322837637
I070204,428,1.24244955252195
I070204,430,1.1991611755423
I070204,432,1.15692870317552
I070204,434,1.11581904213704
I070204,436,1.07590415383399
I070204,438,1.0372430887767
I070204,440,0.999882971713067
I070204,442,0.963860219790663
I070204,444,0.929202133595698
I070204,446,0.895927136915788
I070204,448,0.864045531899391
I070204,450,0.833541906949711
I070204,452,0.804325596800745
I070204,454,0.776295525321381
I070204,456,0.749359332048325
I070204,458,0.723443719126819
I070204,460,0.698523963789559
I070204,462,0.674585155934825
I070204,464,0.651610606748282
I070204,466,0.629581600723351
I070204,468,0.608476229696783
I070204,470,0.588271413241325
I070204,472,0.568943631825392
I070204,474,0.550458934110468
I070204,476,0.532745230730227
I070204,478,0.515727084429094
I070204,480,0.499335904677453
I070204,482,0.483514553796471
I070204,484,0.468231074222163
I070204,486,0.453460556825919
I070204,488,0.439179522727295
I070204,490,0.425372272209639
I070204,492,0.412048495843173
I070204,494,0.399221252987765
I070204,496,0.386900455349898
I070204,498,0.375087146125726
I070204,500,0.363757112563349
I070204,502,0.352881734331878
I070204,504,0.342434284029462
I070204,506,0.332389789903567
I070204,508,0.322722033596202
I070204,510,0.313395469855121
I070204,512,0.304374834630899
I070204,514,0.295627941247849
I070204,516,0.287129033094816
I070204,518,0.278868491974518
I070204,520,0.270840572513658
I070204,522,0.263039613979009
I070204,524,0.255460008146366
I070204,526,0.248096106954494
I070204,528,0.240942338528254
I070204,530,0.233993242664309
I070204,532,0.227243452156566
I070204,534,0.220687641991847
I070204,536,0.214320589824668
I070204,538,0.208137193461364
I070204,540,0.202132408555612
I070204,542,0.196301079133429
I070204,544,0.19063814057301
I070204,546,0.185138679055063
I070204,548,0.179797932259928
I070204,550,0.174611299601508
I070204,552,0.169574319953271
I070204,554,0.164682662088581
I070204,556,0.159932122181049
I070204,558,0.15531862374473
I070204,560,0.150838209595841
I070204,562,0.146487037037108
I070204,564,0.14226137533687
I070204,566,0.13815760472166
I070204,568,0.134172210537452
I070204,570,0.13030177939956
I070204,572,0.126542996277844
I070204,574,0.122892641493054
I070204,576,0.119347587489106
I070204,578,0.11590479674623
I070204,580,0.1125613193618
I070204,582,0.109314290515557
I070204,584,0.106160927994251
I070204,586,0.103098529833894
I070204,588,0.100124472012714
I070204,590,0.0972362061968043
I070204,592,0.0944312575399842
I070204,594,0.0917072225836395
I070204,596,0.0890617672034791
I070204,598,0.0864926246133635
I070204,600,0.083997593433975
I070204,602,0.0815745357927277
I070204,604,0.0792213754876562
I070204,606,0.0769360962084029
I070204,608,0.0747167398084881
I070204,610,0.0725614046275373
I070204,612,0.0704682438618626
I070204,614,0.0684354639820424
I070204,616,0.0664613231961781
I070204,618,0.0645441299573857
I070204,620,0.0626822415143756
I070204,622,0.0608740625037909
I070204,624,0.0591180435830263
I070204,626,0.0574126801029093
I070204,628,0.0557565108185111
I070204,630,0.0541481166370754
I070204,632,0.052586119402069
I070204,634,0.0510691807123172
I070204,636,0.0495960007751763
I070204,638,0.0481653172927979
I070204,640,0.0467759043805271
I070204,642,0.0454265715165026
I070204,644,0.0441161625215518
I070204,646,0.0428435545685149
I070204,648,0.0416076572201485
I070204,650,0.0404074114947835
I070204,652,0.0392417889589318
I070204,654,0.0381097908460697
I070204,656,0.0370104472008427
I070204,658,0.0359428160479557
I070204,660,0.0349059825850405
I070204,662,0.0338990583988048
I070204,664,0.0329211807037933
I070204,666,0.0319715116031078
I070204,668,0.031049237370453
I070204,670,0.0301535677528938
I070204,672,0.0292837352937244
I070204,674,0.0284389946748714
I070204,676,0.0276186220782664
I070204,678,0.0268219145656404
I070204,680,0.0260481894762098
I070204,682,0.0252967838417364
I070204,684,0.0245670538184618
I070204,686,0.0238583741354281
I070204,688,0.0231701375587129
I070204,690,0.0225017543711197
I070204,692,0.0218526518668771
I070204,694,0.0212222738609141
I070204,696,0.0206100802122925
I070204,698,0.0200155463613848
I070204,700,0.0194381628804045
I070204,702,0.0188774350369017
I070204,704,0.0183328823698501
I070204,706,0.0178040382779632
I070204,708,0.0172904496198855
I070204,710,0.0167916763259172
I070204,712,0.0163072910209396
I070204,714,0.0158368786582177
I070204,716,0.0153800361637662
I070204,718,0.0149363720909748
I070204,720,0.0145055062851958
I070204,722,0.0140870695580083
I070204,724,0.0136807033708776
I070204,726,0.0132860595279408
I070204,728,0.0129027998776545
I070204,730,0.0125305960230485
I070204,732,0.0121691290403383
I070204,734,0.0118180892056544
I070204,736,0.0114771757296545
I070204,738,0.0111460964997917
I070204,740,0.0108245678300169
I070204,742,0.0105123142177018
I070204,744,0.0102090681075739
I070204,746,0.00991456966246085
I070204,748,0.00962856654064863
I070204,750,0.00935081367966176
I070204,752,0.00908107308628095
I070204,754,0.00881911363261801
I070204,756,0.00856471085807344
I070204,758,0.00831764677700671
I070204,760,0.00807770969195478
I070204,762,0.00784469401223859
I070204,764,0.00761840007780221
I070204,766,0.00739863398813362
I070204,768,0.00718520743612056
I070204,770,0.00697793754669919
I070204,772,0.00677664672015702
I070204,774,0.00658116247995628
I070204,776,0.00639131732494693
I070204,778,0.00620694858584286
I070204,780,0.00602789828583838
I070204,782,0.00585401300524533
I070204,784,0.00568514375003512
I070204,786,0.00552114582417278
I070204,788,0.00536187870563383
I070204,790,0.00520720592599761
I070204,792,0.00505699495351404
I070204,794,0.00491111707954339
I070204,796,0.00476944730827204
I070204,798,0.00463186424960945
I070204,800,0.0044982500151748
I070204,802,0.00436849011728403
I070204,804,0.00424247337085078
I070204,806,0.00412009179811721
I070204,808,0.00400124053613295
I070204,810,0.00388581774690302
I070204,812,0.00377372453012777
I070204,814,0.00366486483845981
I070204,816,0.00355914539520571
I070204,818,0.00345647561440156
I070204,820,0.00335676752319417
I070204,822,0.00325993568646137
I070204,824,0.00316589713360666
I070204,826,0.00307457128746569
I070204,828,0.00298587989526349
I070204,830,0.0028997469615634
I070204,832,0.0028160986831502
I070204,834,0.00273486338579163
I070204,836,0.00265597146282417
I070204,838,0.00257935531551039
I070204,840,0.00250494929511678
I070204,842,0.00243268964666252
I070204,844,0.00236251445429082
I070204,846,0.00229436358821623
I070204,848,0.00222817865320219
I070204,850,0.00216390293852503
I070204,852,0.00210148136938118
I070204,854,0.00204086045969623
I070204,856,0.00198198826629521
I070204,858,0.00192481434439501
I070204,860,0.0018692897043806
I070204,862,0.00181536676982818
I070204,864,0.00176299933673919
I070204,866,0.00171214253395032
I070204,868,0.00166275278468553
I070204,870,0.00161478776921718
I070204,872,0.00156820638860426
I070204,874,0.00152296872947672
I070204,876,0.00147903602983551
I070204,878,0.00143637064583934
I070204,880,0.00139493601954942
I070204,882,0.00135469664760471
I070204,884,0.00131561805080081
I070204,886,0.00127766674454632
I070204,888,0.00124081021017151
I070204,890,0.00120501686706463
I070204,892,0.00117025604561196
I070204,894,0.0011364979609185
I070204,896,0.00110371368728667
I070204,898,0.00107187513343132
I070204,900,0.00104095501840959
I070204,902,0.00101092684824519
I070204,904,0.000981764893226945
I070204,906,0.000953444165862279
I070204,908,0.000925940399466574
I070204,910,0.000899230027370225
I070204,912,0.000873290162725477
I070204,914,0.000848098578895767
I070204,916,0.000823633690410786
I070204,918,0.000799874534470907
I070204,920,0.000776800752985166
I070204,922,0.00075439257512738
I070204,924,0.00073263080039546
I070204,926,0.000711496782159425
I070204,928,0.000690972411683981
I070204,930,0.000671040102612013
I070204,932,0.000651682775895666
I070204,934,0.000632883845162132
I070204,936,0.000614627202501559
I070204,938,0.000596897204664968
I070204,940,0.000579678659660284
I070204,942,0.000562956813735041
I070204,944,0.000546717338734598
I070204,946,0.000530946319825024
I070204,948,0.000515630243570135
I070204,950,0.000500755986352475
I070204,952,0.000486310803128313
I070204,954,0.000472282316507021
I070204,956,0.000458658506145474
I070204,958,0.000445427698448393
I070204,960,0.000432578556565793
I070204,962,0.00042010007067898
I070204,964,0.000407981548566756
I070204,966,0.000396212606443764
I070204,968,0.000384783160063118
I070204,970,0.000373683416075691
I070204,972,0.00036290386363866
I070204,974,0.000352435266266114
I070204,976,0.00034226865391475
I070204,978,0.000332395315297874
I070204,980,0.000322806790421106
I070204,982,0.000313494863333419
I070204,984,0.000304451555087281
I070204,986,0.000295669116901866
I070204,988,0.000287140023523505
I070204,990,0.000278856966777644
I070204,992,0.000270812849306821
I070204,994,0.000263000778489278
I070204,996,0.000255414060532997
I070204,998,0.000248046194740117
I070204,1000,0.000240890867936785
I070204,1002,0.000233941949063702
I070204,1004,0.00022719348392271
I070204,1006,0.000220639690074923
I070204,1008,0.00021427495188603
I070204,1010,0.000208093815714522
I070204,1012,0.000202090985238732
I070204,1014,0.000196261316918661
I070204,1016,0.00019059981558873
I070204,1018,0.000185101630177657
I070204,1020,0.000179762049551805
I070204,1022,0.000174576498478434
I070204,1024,0.000169540533705407
I070204,1026,0.000164649840153972
I070204,1028,0.000159900227221378
I070204,1030,0.000155287625190153
I070204,1032,0.000150808081740945
I070204,1034,0.000146457758565979
I070204,1036,0.000142232928080185
I070204,1038,0.000138129970227214
I070204,1040,0.000134145369377578
I070204,1042,0.00013027571131628
I070204,1044,0.000126517680317331
I070204,1046,0.000122868056302665
I070204,1048,0.000119323712083005
I070204,1050,0.000115881610678325
I070204,1052,0.000112538802715603
I070204,1054,0.00010929242390165
I070204,1056,0.000106139692568827
I070204,1058,0.000103077907291569
I070204,1060,0.000100104444571661
I070204,1062,9.72167565902879e-05
I070204,1064,9.441236902493e-05
I070204,1066,9.16888789292323e-05
I070204,1068,8.90439526740354e-05
I070204,1070,8.64753239477984e-05
I070204,1072,8.39807918147062e-05
I070204,1074,8.15582188287893e-05
I070204,1076,7.92055292024513e-05
I070204,1078,7.69207070278229e-05
I070204,1080,7.47017945494266e-05
I070204,1082,7.25468904866709e-05
I070204,1084,7.04541484047311e-05
I070204,1086,6.84217751324278e-05
I070204,1088,6.64480292257446e-05
I070204,1090,6.45312194756667e-05
I070204,1092,6.26697034590643e-05
I070204,1094,6.08618861313791e-05
I070204,1096,5.91062184599057e-05
I070204,1098,5.74011960964989e-05
