wv,Brown,Green,Crypt,CyanB,CyanR,Cocco,PhyC1
846,0.225906394376638,0.222328223189994,0.194166647192245,0.232999980613489,0.232999983010051,0.447908562922725,0.125216068770658
847,0.225872548405273,0.222328224777703,0.19416664865869,0.232999982073314,0.232999984289412,0.447570698516623,0.125105025684762
848,0.225838697193963,0.222328226244191,0.194166650013172,0.232999983421681,0.232999985471094,0.447233478509418,0.124994206933873
849,0.225804931946376,0.222328227598839,0.194166651264356,0.232999984667217,0.232999986562657,0.446896909399257,0.124883534367355
850,0.22577116191188,0.222328228850293,0.194166652420228,0.232999985817872,0.232999987571067,0.446560997848772,0.124773074843701
851,0.225737476270855,0.222328230006523,0.194166653488149,0.232999986880972,0.232999988502747,0.44622572476079,0.124662753696174
852,0.225703786256786,0.222328231074874,0.194166654474902,0.232999987863271,0.232999989363614,0.445891096549395,0.124552662846197
853,0.225670181338945,0.222328232062116,0.194166655386741,0.232999988770994,0.232999990159124,0.445557119790587,0.124442759684959
854,0.225636572426146,0.222328232974491,0.194166656229432,0.232999989609881,0.232999990894308,0.445223775629457,0.12433310456246
855,0.225603049307224,0.222328233817756,0.194166657008291,0.232999990385224,0.232999991573803,0.444891070397676,0.124223629577495
856,0.225569522538741,0.222328234597216,0.194166657728218,0.232999991101901,0.232999992201885,0.444559010586302,0.12411439192293
857,0.225536079934643,0.222328235317766,0.194166658393735,0.232999991764413,0.232999992782497,0.44422757757901,0.124005326702991
858,0.225502633996517,0.222328235983918,0.194166659009009,0.23299999237691,0.232999993319277,0.443896777626625,0.123896488105111
859,0.225469272824976,0.222328236599837,0.194166659577886,0.232999992943219,0.232999993815579,0.443566617136846,0.123787814094535
860,0.225435908607662,0.222328237169362,0.194166660103912,0.232999993466871,0.232999994274497,0.443237077728285,0.123679355997679
861,0.225402629761321,0.222328237696036,0.19416666059036,0.232999993951123,0.232999994698886,0.442908165572393,0.123571054503331
862,0.22536934813254,0.222328238183127,0.194166661040248,0.23299999439898,0.232999995091379,0.442579886995027,0.123462958214363
863,0.225336150209198,0.22232823863365,0.194166661456362,0.232999994813216,0.232999995454406,0.442252223846106,0.12335501041224
864,0.22530294974398,0.22232823905039,0.194166661841272,0.232999995196388,0.232999995790211,0.441925182219121,0.123247284187219
865,0.22526983350836,0.222328239435913,0.19416666219735,0.232999995550859,0.232999996100862,0.441598768359533,0.12313975255096
866,0.22523671495063,0.22232823979259,0.194166662526786,0.232999995878807,0.23299999638827,0.44127296434498,0.123032459318615
867,0.22520368115424,0.22232824012261,0.1941666628316,0.232999996182245,0.232999996654196,0.440947776192346,0.122925352862304
868,0.225170645236505,0.222328240427992,0.194166663113657,0.23299999646303,0.23299999690027,0.440623210068086,0.122818474647677
869,0.225137692395969,0.2223282407106,0.194166663374681,0.232999996722875,0.232999997127993,0.440299248274016,0.122711775283459
870,0.225104737617496,0.222328240972157,0.194166663616261,0.232999996963364,0.232999997338753,0.439975896751712,0.122605293998693
871,0.225071866379544,0.222328241214251,0.194166663839865,0.232999997185959,0.232999997533831,0.439653161589967,0.122498983531242
872,0.225038993371203,0.222328241438352,0.194166664046849,0.232999997392009,0.232999997714409,0.439331025311278,0.122392880981012
873,0.225006204378236,0.222328241645814,0.194166664238466,0.232999997582761,0.23299999788158,0.439009493783176,0.122286941112696
874,0.224973413767946,0.22232824183789,0.194166664415872,0.232999997759366,0.232999998036353,0.438688573018089,0.122181198999369
875,0.224940705483331,0.222328242015737,0.194166664580136,0.232999997922888,0.232999998179661,0.438368245755753,0.122075611335164
876,0.224907995721223,0.222328242180424,0.194166664732244,0.232999998074309,0.232999998312364,0.438048517790871,0.121970236971145
877,0.224875368700422,0.222328242332937,0.194166664873109,0.232999998214538,0.232999998435257,0.43772939506077,0.121865060316041
878,0.224842740329871,0.222328242474189,0.194166665003572,0.232999998344413,0.232999998549077,0.437410860519035,0.121760112932422
879,0.224810195130648,0.222328242605022,0.194166665124413,0.232999998464708,0.232999998654501,0.437092919888729,0.121655355355277
880,0.224777648698371,0.222328242726217,0.194166665236351,0.232999998576141,0.232999998752159,0.436775579033304,0.121550817398706
881,0.224745183751876,0.222328242838492,0.194166665340051,0.232999998679373,0.232999998842629,0.436458821116857,0.121446461262156
882,0.224712717678936,0.222328242942513,0.194166665436128,0.232999998775016,0.232999998926449,0.436142651791968,0.121342315095268
883,0.224680333469787,0.222328243038896,0.194166665525149,0.232999998863635,0.232999999004113,0.435827076849409,0.121238342681967
884,0.224647948231581,0.222328243128209,0.19416666560764,0.232999998945754,0.23299999907608,0.435512079660514,0.121134570587418
885,0.224615645251588,0.222328243210977,0.194166665684087,0.232999999021855,0.232999999142774,0.435197665808502,0.121030964103888
886,0.224583341331509,0.222328243287687,0.194166665754938,0.232999999092387,0.232999999204586,0.434883841012631,0.120927548288198
887,0.224551117995428,0.222328243358788,0.194166665820608,0.232999999157761,0.232999999261879,0.434570588848252,0.120824289868482
888,0.224518893800539,0.222328243424696,0.194166665881483,0.232999999218361,0.232999999314987,0.434257914830324,0.12072123688741
889,0.224486750537737,0.222328243485796,0.194166665937916,0.232999999274539,0.232999999364221,0.433945824607731,0.120618382021424
890,0.224454606490378,0.222328243542443,0.194166665990237,0.232999999326624,0.232999999409866,0.433634301956671,0.120515747764198
891,0.224422543741003,0.222328243594967,0.194166666038748,0.232999999374916,0.232999999452189,0.433323352324922,0.120413303751519
892,0.224390480274902,0.22232824364367,0.194166666083732,0.232999999419697,0.232999999491434,0.433012981292103,0.120311071175866
893,0.224358496449156,0.222328243688836,0.194166666125449,0.232999999461225,0.232999999527828,0.432703172832158,0.120209020911695
894,0.22432651196865,0.222328243730725,0.194166666164138,0.23299999949974,0.232999999561582,0.432393932326727,0.120107172912818
895,0.224294607452575,0.222328243769577,0.194166666200022,0.232999999535462,0.232999999592888,0.43208526528726,0.12000549923284
896,0.224262702338349,0.222328243805616,0.194166666233309,0.232999999568598,0.232999999621928,0.431777155882388,0.119904018646421
897,0.224230877531361,0.222328243839048,0.194166666264188,0.232999999599338,0.232999999648868,0.431469609428649,0.119802704329659
898,0.224199052177937,0.222328243870065,0.194166666292835,0.232999999627856,0.232999999673861,0.431162631370385,0.119701573934724
899,0.224167305494498,0.222328243898843,0.194166666319415,0.232999999654316,0.23299999969705,0.43085620606792,0.119600601706267
900,0.224135558311867,0.222328243925546,0.194166666344079,0.232999999678869,0.232999999718567,0.430550338773694,0.119499828378049
901,0.224103890103816,0.222328243950326,0.194166666366967,0.232999999701653,0.232999999738535,0.430245034865989,0.119399253027681
902,0.224072221439734,0.222328243973324,0.194166666388208,0.232999999722798,0.232999999757066,0.429940278893876,0.119298890719973
903,0.224040632074129,0.222328243994668,0.194166666407922,0.232999999742423,0.232999999774265,0.429636076046686,0.119198717183523
904,0.224009042291919,0.222328244014481,0.194166666426221,0.23299999976064,0.23299999979023,0.429332431637663,0.119098746514809
905,0.223977530193994,0.222328244032872,0.194166666443208,0.23299999977755,0.232999999805049,0.429029330401737,0.118998955364231
906,0.223946017715483,0.222328244049946,0.194166666458978,0.232999999793249,0.232999999818808,0.428726777466098,0.118899356906466
907,0.223914583422376,0.222328244065798,0.194166666473619,0.232999999807824,0.232999999831581,0.428424778079955,0.118799928669422
908,0.223883148781589,0.222328244080517,0.194166666487214,0.232999999821358,0.232999999843441,0.428123317161261,0.118700682950267
